Function_ID,Function_Name,SOC_Code,Delta_Sector_ID,Delta_Sector,Employment_Thousands
16,Office & Administrative Support,43-6011,2,Technology & Software,17.4
16,Office & Administrative Support,43-6011,3,Healthcare & Life Sciences,51.5
16,Office & Administrative Support,43-6011,4,Law Firms & Legal Services,5.8
16,Office & Administrative Support,43-6011,5,Management Consulting Firms,14.2
16,Office & Administrative Support,43-6011,6,Accounting & Tax Firms,8.3
16,Office & Administrative Support,43-6011,7,Advertising & PR Agencies,4.2
16,Office & Administrative Support,43-6011,8,Staffing & Recruitment Agencies,9.0
16,Office & Administrative Support,43-6011,9,Real Estate & Property,13.9
16,Office & Administrative Support,43-6011,10,Education & Academia,27.0
16,Office & Administrative Support,43-6011,11,Government & Public Administration,31.0
16,Office & Administrative Support,43-6011,12,Media Publishing & Entertainment,4.0
16,Office & Administrative Support,43-6011,13,Energy & Utilities,3.4
16,Office & Administrative Support,43-6011,14,Architecture & Engineering Firms,13.5
16,Office & Administrative Support,43-6011,15,Manufacturing,9.7
16,Office & Administrative Support,43-6011,16,Retail Trade,3.2
16,Office & Administrative Support,43-6011,17,Construction,18.7
16,Office & Administrative Support,43-6011,18,Transportation & Warehousing,3.9
16,Office & Administrative Support,43-6011,19,Wholesale Trade,13.0
16,Office & Administrative Support,43-6011,20,Accommodation & Food Services,3.1
16,Office & Administrative Support,43-6013,1,Finance & Financial Services,8.6
16,Office & Administrative Support,43-6013,2,Technology & Software,1.3
16,Office & Administrative Support,43-6013,3,Healthcare & Life Sciences,753.7
16,Office & Administrative Support,43-6013,4,Law Firms & Legal Services,0.4
16,Office & Administrative Support,43-6013,5,Management Consulting Firms,4.3
16,Office & Administrative Support,43-6013,6,Accounting & Tax Firms,1.8
16,Office & Administrative Support,43-6013,7,Advertising & PR Agencies,3.8
16,Office & Administrative Support,43-6013,8,Staffing & Recruitment Agencies,6.7
16,Office & Administrative Support,43-6013,10,Education & Academia,7.0
16,Office & Administrative Support,43-6013,16,Retail Trade,1.8
16,Office & Administrative Support,43-6013,19,Wholesale Trade,0.8
16,Office & Administrative Support,43-6014,1,Finance & Financial Services,85.8
16,Office & Administrative Support,43-6014,2,Technology & Software,28.5
16,Office & Administrative Support,43-6014,3,Healthcare & Life Sciences,143.5
16,Office & Administrative Support,43-6014,4,Law Firms & Legal Services,22.1
16,Office & Administrative Support,43-6014,5,Management Consulting Firms,38.2
16,Office & Administrative Support,43-6014,6,Accounting & Tax Firms,42.1
16,Office & Administrative Support,43-6014,7,Advertising & PR Agencies,17.0
16,Office & Administrative Support,43-6014,8,Staffing & Recruitment Agencies,49.8
16,Office & Administrative Support,43-6014,9,Real Estate & Property,57.2
16,Office & Administrative Support,43-6014,10,Education & Academia,82.0
16,Office & Administrative Support,43-6014,11,Government & Public Administration,67.3
16,Office & Administrative Support,43-6014,12,Media Publishing & Entertainment,9.8
16,Office & Administrative Support,43-6014,13,Energy & Utilities,5.8
16,Office & Administrative Support,43-6014,14,Architecture & Engineering Firms,64.3
16,Office & Administrative Support,43-6014,15,Manufacturing,46.2
16,Office & Administrative Support,43-6014,16,Retail Trade,29.8
16,Office & Administrative Support,43-6014,17,Construction,129.9
16,Office & Administrative Support,43-6014,18,Transportation & Warehousing,35.7
16,Office & Administrative Support,43-6014,19,Wholesale Trade,55.5
16,Office & Administrative Support,43-6014,20,Accommodation & Food Services,19.2
16,Office & Administrative Support,43-9021,1,Finance & Financial Services,9.8
16,Office & Administrative Support,43-9021,2,Technology & Software,9.0
16,Office & Administrative Support,43-9021,3,Healthcare & Life Sciences,14.2
16,Office & Administrative Support,43-9021,4,Law Firms & Legal Services,1.4
16,Office & Administrative Support,43-9021,5,Management Consulting Firms,6.6
16,Office & Administrative Support,43-9021,6,Accounting & Tax Firms,7.8
16,Office & Administrative Support,43-9021,7,Advertising & PR Agencies,2.8
16,Office & Administrative Support,43-9021,8,Staffing & Recruitment Agencies,13.4
16,Office & Administrative Support,43-9021,9,Real Estate & Property,1.6
16,Office & Administrative Support,43-9021,10,Education & Academia,1.4
16,Office & Administrative Support,43-9021,11,Government & Public Administration,2.0
16,Office & Administrative Support,43-9021,12,Media Publishing & Entertainment,0.4
16,Office & Administrative Support,43-9021,13,Energy & Utilities,0.3
16,Office & Administrative Support,43-9021,14,Architecture & Engineering Firms,3.0
16,Office & Administrative Support,43-9021,15,Manufacturing,4.0
16,Office & Administrative Support,43-9021,16,Retail Trade,3.3
16,Office & Administrative Support,43-9021,17,Construction,2.8
16,Office & Administrative Support,43-9021,18,Transportation & Warehousing,5.5
16,Office & Administrative Support,43-9021,19,Wholesale Trade,7.9
16,Office & Administrative Support,43-9021,20,Accommodation & Food Services,0.1
16,Office & Administrative Support,43-9022,1,Finance & Financial Services,0.7
16,Office & Administrative Support,43-9022,3,Healthcare & Life Sciences,1.4
16,Office & Administrative Support,43-9022,4,Law Firms & Legal Services,1.2
16,Office & Administrative Support,43-9022,5,Management Consulting Firms,0.1
16,Office & Administrative Support,43-9022,6,Accounting & Tax Firms,0.2
16,Office & Administrative Support,43-9022,7,Advertising & PR Agencies,0.1
16,Office & Administrative Support,43-9022,9,Real Estate & Property,0.1
16,Office & Administrative Support,43-9022,11,Government & Public Administration,4.0
16,Office & Administrative Support,43-9022,12,Media Publishing & Entertainment,0.1
16,Office & Administrative Support,43-9022,14,Architecture & Engineering Firms,0.4
16,Office & Administrative Support,43-9031,1,Finance & Financial Services,0.1
16,Office & Administrative Support,43-9031,2,Technology & Software,0.1
16,Office & Administrative Support,43-9031,4,Law Firms & Legal Services,0.1
16,Office & Administrative Support,43-9031,5,Management Consulting Firms,0.3
16,Office & Administrative Support,43-9031,8,Staffing & Recruitment Agencies,0.1
16,Office & Administrative Support,43-9031,10,Education & Academia,0.2
16,Office & Administrative Support,43-9031,11,Government & Public Administration,0.1
16,Office & Administrative Support,43-9031,12,Media Publishing & Entertainment,0.6
16,Office & Administrative Support,43-9041,1,Finance & Financial Services,205.5
16,Office & Administrative Support,43-9041,2,Technology & Software,1.8
16,Office & Administrative Support,43-9041,3,Healthcare & Life Sciences,46.1
16,Office & Administrative Support,43-9041,4,Law Firms & Legal Services,0.5
16,Office & Administrative Support,43-9041,5,Management Consulting Firms,2.7
16,Office & Administrative Support,43-9041,6,Accounting & Tax Firms,2.8
16,Office & Administrative Support,43-9041,7,Advertising & PR Agencies,0.2
16,Office & Administrative Support,43-9041,8,Staffing & Recruitment Agencies,2.1
16,Office & Administrative Support,43-9041,10,Education & Academia,0.4
16,Office & Administrative Support,43-9041,11,Government & Public Administration,1.6
16,Office & Administrative Support,43-9041,16,Retail Trade,1.9
16,Office & Administrative Support,43-9041,19,Wholesale Trade,0.5
16,Office & Administrative Support,43-9051,1,Finance & Financial Services,6.9
16,Office & Administrative Support,43-9051,2,Technology & Software,1.3
16,Office & Administrative Support,43-9051,3,Healthcare & Life Sciences,2.5
16,Office & Administrative Support,43-9051,4,Law Firms & Legal Services,1.8
16,Office & Administrative Support,43-9051,5,Management Consulting Firms,1.1
16,Office & Administrative Support,43-9051,6,Accounting & Tax Firms,0.8
16,Office & Administrative Support,43-9051,7,Advertising & PR Agencies,4.3
16,Office & Administrative Support,43-9051,8,Staffing & Recruitment Agencies,3.2
16,Office & Administrative Support,43-9051,9,Real Estate & Property,0.3
16,Office & Administrative Support,43-9051,10,Education & Academia,3.5
16,Office & Administrative Support,43-9051,11,Government & Public Administration,3.8
16,Office & Administrative Support,43-9051,12,Media Publishing & Entertainment,3.2
16,Office & Administrative Support,43-9051,13,Energy & Utilities,0.1
16,Office & Administrative Support,43-9051,14,Architecture & Engineering Firms,0.2
16,Office & Administrative Support,43-9051,15,Manufacturing,0.1
16,Office & Administrative Support,43-9051,16,Retail Trade,0.3
16,Office & Administrative Support,43-9051,17,Construction,0.1
16,Office & Administrative Support,43-9051,18,Transportation & Warehousing,1.5
16,Office & Administrative Support,43-9051,19,Wholesale Trade,0.8
16,Office & Administrative Support,43-9051,20,Accommodation & Food Services,0.3
16,Office & Administrative Support,43-9061,1,Finance & Financial Services,115.9
16,Office & Administrative Support,43-9061,2,Technology & Software,40.5
16,Office & Administrative Support,43-9061,3,Healthcare & Life Sciences,236.1
16,Office & Administrative Support,43-9061,4,Law Firms & Legal Services,31.3
16,Office & Administrative Support,43-9061,5,Management Consulting Firms,38.0
16,Office & Administrative Support,43-9061,6,Accounting & Tax Firms,32.8
16,Office & Administrative Support,43-9061,7,Advertising & PR Agencies,28.7
16,Office & Administrative Support,43-9061,8,Staffing & Recruitment Agencies,68.2
16,Office & Administrative Support,43-9061,9,Real Estate & Property,91.5
16,Office & Administrative Support,43-9061,10,Education & Academia,78.2
16,Office & Administrative Support,43-9061,11,Government & Public Administration,112.9
16,Office & Administrative Support,43-9061,12,Media Publishing & Entertainment,11.7
16,Office & Administrative Support,43-9061,13,Energy & Utilities,8.1
16,Office & Administrative Support,43-9061,14,Architecture & Engineering Firms,52.3
16,Office & Administrative Support,43-9061,15,Manufacturing,77.3
16,Office & Administrative Support,43-9061,16,Retail Trade,84.9
16,Office & Administrative Support,43-9061,17,Construction,262.7
16,Office & Administrative Support,43-9061,18,Transportation & Warehousing,82.1
16,Office & Administrative Support,43-9061,19,Wholesale Trade,119.7
16,Office & Administrative Support,43-9061,20,Accommodation & Food Services,39.7
16,Office & Administrative Support,43-9071,1,Finance & Financial Services,2.5
16,Office & Administrative Support,43-9071,2,Technology & Software,2.6
16,Office & Administrative Support,43-9071,3,Healthcare & Life Sciences,1.9
16,Office & Administrative Support,43-9071,4,Law Firms & Legal Services,1.1
16,Office & Administrative Support,43-9071,5,Management Consulting Firms,0.6
16,Office & Administrative Support,43-9071,6,Accounting & Tax Firms,0.1
16,Office & Administrative Support,43-9071,7,Advertising & PR Agencies,0.2
16,Office & Administrative Support,43-9071,8,Staffing & Recruitment Agencies,1.0
16,Office & Administrative Support,43-9071,10,Education & Academia,0.7
16,Office & Administrative Support,43-9071,11,Government & Public Administration,0.5
16,Office & Administrative Support,43-9071,14,Architecture & Engineering Firms,0.2
16,Office & Administrative Support,43-9071,15,Manufacturing,0.3
16,Office & Administrative Support,43-9071,16,Retail Trade,0.5
16,Office & Administrative Support,43-9071,18,Transportation & Warehousing,0.3
16,Office & Administrative Support,43-9071,19,Wholesale Trade,2.3
16,Office & Administrative Support,43-9081,2,Technology & Software,0.1
16,Office & Administrative Support,43-9081,3,Healthcare & Life Sciences,0.1
16,Office & Administrative Support,43-9081,4,Law Firms & Legal Services,0.2
16,Office & Administrative Support,43-9081,6,Accounting & Tax Firms,0.1
16,Office & Administrative Support,43-9081,7,Advertising & PR Agencies,0.5
16,Office & Administrative Support,43-9081,10,Education & Academia,0.2
16,Office & Administrative Support,43-9081,11,Government & Public Administration,0.1
16,Office & Administrative Support,43-9081,12,Media Publishing & Entertainment,0.6
16,Office & Administrative Support,43-9081,19,Wholesale Trade,0.1
16,Office & Administrative Support,43-9111,1,Finance & Financial Services,1.2
16,Office & Administrative Support,43-9111,2,Technology & Software,0.2
16,Office & Administrative Support,43-9111,3,Healthcare & Life Sciences,1.0
16,Office & Administrative Support,43-9111,7,Advertising & PR Agencies,0.1
16,Office & Administrative Support,43-9111,8,Staffing & Recruitment Agencies,0.1
16,Office & Administrative Support,43-9111,10,Education & Academia,0.8
16,Office & Administrative Support,43-9111,11,Government & Public Administration,1.0
16,Office & Administrative Support,43-9199,1,Finance & Financial Services,14.0
16,Office & Administrative Support,43-9199,2,Technology & Software,2.3
